tube_assembly_id,comp_weight
TA-17111,0.36
TA-17112,0.36
TA-17113,0.13
TA-17114,0.13
TA-17115,0.042
TA-17116,0.387
TA-17117,0.122
TA-17118,0.122
TA-17119,6.184
TA-17120,0.021
TA-17121,
TA-17122,
TA-17123,0.052
TA-17124,0
TA-17125,1.094
TA-17126,0.088
TA-17127,0.098
TA-17128,0.098
TA-17129,1.815
TA-17130,1.458
TA-17131,1.458
TA-17132,0.122
TA-17133,0.096
TA-17134,0.65
TA-17135,0.238
TA-17136,0.552
TA-17137,0.552
TA-17138,0
TA-17139,0.298
TA-17140,0.018
TA-17141,0.552
TA-17142,0.552
TA-17143,0.118
TA-17144,0.118
TA-17145,0.552
TA-17146,0.552
TA-17147,0.118
TA-17148,0.118
TA-17149,0
TA-17150,0.15
TA-17151,0
TA-17152,0
TA-17153,0.042
TA-17154,0.096
TA-17155,0.466
TA-17156,0.122
TA-17157,0.304
TA-17158,0.387
TA-17159,0.387
TA-17160,0.021
TA-17161,0.267
TA-17162,0.14
TA-17163,0.098
TA-17164,0
TA-17165,0
TA-17166,0.282
TA-17167,1.061
TA-17168,0.096
TA-17169,0.124
TA-17170,0.324
TA-17171,0.529
TA-17172,0.21
TA-17173,0.21
TA-17174,0.042
TA-17175,0.042
TA-17176,0.176
TA-17177,2.59
TA-17178,0.28
TA-17179,0
TA-17180,0
TA-17181,0.136
TA-17182,0.112
TA-17183,0.061
TA-17184,0.042
TA-17185,0.445
TA-17186,0.324
TA-17187,0.445
TA-17188,0.21
TA-17189,0.512
TA-17190,0.512
TA-17191,0
TA-17192,
TA-17193,0.387
TA-17194,0.376
TA-17195,0.376
TA-17196,0.124
TA-17197,0.136
TA-17198,0.136
TA-17199,0.387
TA-17200,0.11
TA-17201,1.502
TA-17202,1.502
TA-17203,0.042
TA-17204,0.112
TA-17205,0.112
TA-17206,0.112
TA-17207,0.112
TA-17208,0.112
TA-17209,0.112
TA-17210,0.112
TA-17211,0.112
TA-17212,0.56
TA-17213,0.373
TA-17214,3.508
TA-17215,1.417
TA-17216,0
TA-17217,0
TA-17218,0
TA-17219,0
TA-17220,0
TA-17221,0
TA-17222,0.042
TA-17223,2.497
TA-17224,0.041
TA-17225,0.069
TA-17226,0
TA-17227,0.242
TA-17228,0.196
TA-17229,0.096
TA-17230,0.387
TA-17231,0.018
TA-17232,0.44
TA-17233,0.387
TA-17234,0.081
TA-17235,0.11
TA-17236,0.124
TA-17237,0.31
TA-17238,1.106
TA-17239,0.21
TA-17240,0.21
TA-17241,0.096
TA-17242,0.615
TA-17243,0.061
TA-17244,0.124
TA-17245,0.124
TA-17246,0.096
TA-17247,0.096
TA-17248,0.096
TA-17249,0.048
TA-17250,0.324
TA-17251,0.324
TA-17252,0
TA-17253,0.044
TA-17254,0.044
TA-17255,0.324
TA-17256,0.21
TA-17257,0.21
TA-17258,0.21
TA-17259,0.21
TA-17260,0.014
TA-17261,0.014
TA-17262,1.618
TA-17263,2.964
TA-17264,0.166
TA-17265,0.166
TA-17266,0.272
TA-17267,0.16
TA-17268,0.554
TA-17269,0.578
TA-17270,1.618
TA-17271,0.061
TA-17272,0.061
TA-17273,0.08
TA-17274,1.807
TA-17275,1.807
TA-17276,1.618
TA-17277,1.618
TA-17278,1.618
TA-17279,1.618
TA-17280,0.166
TA-17281,0.166
TA-17282,0.166
TA-17283,0.166
TA-17284,0.196
TA-17285,0.154
TA-17286,0.166
TA-17287,0.166
TA-17288,0.154
TA-17289,0.154
TA-17290,0.112
TA-17291,0.166
TA-17292,0
TA-17293,0.11
TA-17294,0.244
TA-17295,0.254
TA-17296,0.254
TA-17297,0.11
TA-17298,0.554
TA-17299,0.554
TA-17300,0.554
TA-17301,0.554
TA-17302,1.835
TA-17303,3.603
TA-17304,0.028
TA-17305,0.028
TA-17306,0.216
TA-17307,0.696
TA-17308,0.333
TA-17309,0.537
TA-17310,0.052
TA-17311,2.634
TA-17312,5.268
TA-17313,0.028
TA-17314,0.324
TA-17315,0.166
TA-17316,0.166
TA-17317,0.112
TA-17318,0.112
TA-17319,0.014
TA-17320,0.122
TA-17321,0.088
TA-17322,0.168
TA-17323,0.176
TA-17324,0.028
TA-17325,0.594
TA-17326,0
TA-17327,0.088
TA-17328,0.041
TA-17329,0.098
TA-17330,0.096
TA-17331,0.098
TA-17332,0.298
TA-17333,0.096
TA-17334,0.096
TA-17335,0.096
TA-17336,0.096
TA-17337,0.096
TA-17338,0.096
TA-17339,0.096
TA-17340,0.021
TA-17341,0
TA-17342,0.16
TA-17343,0.218
TA-17344,0.014
TA-17345,0.093
TA-17346,0.014
TA-17347,0
TA-17348,0
TA-17349,0.098
TA-17350,0.324
TA-17351,0.033
TA-17352,0.033
TA-17353,0.096
TA-17354,0
TA-17355,0.08
TA-17356,0.21
TA-17357,0.042
TA-17358,0
TA-17359,3.723
TA-17360,3.723
TA-17361,0.1
TA-17362,0.298
TA-17363,0.238
TA-17364,0.096
TA-17365,1.74
TA-17366,0.122
TA-17367,0.615
TA-17368,0.042
TA-17369,0.122
TA-17370,0.118
TA-17371,0.118
TA-17372,1.303
TA-17373,0
TA-17374,0
TA-17375,1.76
TA-17376,0
TA-17377,0
TA-17378,0.048
TA-17379,0
TA-17380,0
TA-17381,0.263
TA-17382,0.024
TA-17383,0
TA-17384,0.096
TA-17385,0.096
TA-17386,0.387
TA-17387,0.122
TA-17388,0.122
TA-17389,0.021
TA-17390,0
TA-17391,0.062
TA-17392,0.036
TA-17393,0.324
TA-17394,0.036
TA-17395,0.096
TA-17396,0.955
TA-17397,0.387
TA-17398,0.402
TA-17399,0.402
TA-17400,0.061
TA-17401,0.061
TA-17402,0
TA-17403,0.838
TA-17404,0.75
TA-17405,0
TA-17406,0.122
TA-17407,0.096
TA-17408,0.126
TA-17409,0.122
TA-17410,0.122
TA-17411,1.08
TA-17412,0.387
TA-17413,0.014
TA-17414,0.014
TA-17415,0.282
TA-17416,0.237
TA-17417,0.122
TA-17418,0.03
TA-17419,0.03
TA-17420,0.122
TA-17421,0.122
TA-17422,3.365
TA-17423,0
TA-17424,0
TA-17425,0
TA-17426,0
TA-17427,0.08
TA-17428,0.53
TA-17429,0
TA-17430,0.65
TA-17431,0.455
TA-17432,0.47
TA-17433,0.385
TA-17434,0.385
TA-17435,0.385
TA-17436,0.385
TA-17437,0.698
TA-17438,0.698
TA-17439,0
TA-17440,0.282
TA-17441,0
TA-17442,0
TA-17443,0
TA-17444,0
TA-17445,0.076
TA-17446,0.355
TA-17447,0.355
TA-17448,0.024
TA-17449,0.024
TA-17450,0.076
TA-17451,0.006
TA-17452,0.028
TA-17453,0.018
TA-17454,0.018
TA-17455,0.018
TA-17456,0.018
TA-17457,0.018
TA-17458,0.014
TA-17459,0.048
TA-17460,0.048
TA-17461,0.048
TA-17462,0.048
TA-17463,0.048
TA-17464,0.048
TA-17465,0.048
TA-17466,0.018
TA-17467,0.018
TA-17468,0.018
TA-17469,0.009
TA-17470,0.207
TA-17471,0.2
TA-17472,0.01
TA-17473,0.01
TA-17474,0.023
TA-17475,0.023
TA-17476,0.023
TA-17477,0.018
TA-17478,0.048
TA-17479,0.048
TA-17480,0
TA-17481,0.038
TA-17482,0.014
TA-17483,0.028
TA-17484,0.045
TA-17485,0.047
TA-17486,0.018
TA-17487,0.009
TA-17488,0.056
TA-17489,0.046
TA-17490,0.046
TA-17491,0.046
TA-17492,0.046
TA-17493,0.046
TA-17494,0.046
TA-17495,0.046
TA-17496,0.076
TA-17497,0.076
TA-17498,0.076
TA-17499,0.076
TA-17500,0.048
TA-17501,0.018
TA-17502,0.028
TA-17503,0.028
TA-17504,0.028
TA-17505,0.028
TA-17506,0.028
TA-17507,0.018
TA-17508,0.018
TA-17509,0.038
TA-17510,0.018
TA-17511,0.028
TA-17512,0.018
TA-17513,0.018
TA-17514,0.018
TA-17515,0.018
TA-17516,0.018
TA-17517,0.018
TA-17518,0.018
TA-17519,0.018
TA-17520,0.018
TA-17521,0.018
TA-17522,0.192
TA-17523,0.076
TA-17524,0.076
TA-17525,0.048
TA-17526,0.076
TA-17527,0.076
TA-17528,0.168
TA-17529,0.143
TA-17530,0.028
TA-17531,0.048
TA-17532,0.028
TA-17533,0.076
TA-17534,0.048
TA-17535,0.038
TA-17536,0.096
TA-17537,
TA-17538,0.048
TA-17539,0.048
TA-17540,0.048
TA-17541,0.028
TA-17542,0.048
TA-17543,0.028
TA-17544,0.076
TA-17545,0.076
TA-17546,0.038
TA-17547,0.028
TA-17548,0.018
TA-17549,0.018
TA-17550,0.018
TA-17551,0.018
TA-17552,0.018
TA-17553,0.018
TA-17554,0.018
TA-17555,0.131
TA-17556,0.048
TA-17557,0.048
TA-17558,0.048
TA-17559,0.048
TA-17560,0.048
TA-17561,0.048
TA-17562,0.018
TA-17563,0.028
TA-17564,0.018
TA-17565,0.018
TA-17566,0.028
TA-17567,0.262
TA-17568,0.192
TA-17569,0.018
TA-17570,0.009
TA-17571,0.018
TA-17572,0.018
TA-17573,0.048
TA-17574,0.048
TA-17575,0.038
TA-17576,0.018
TA-17577,0.076
TA-17578,0.076
TA-17579,0.076
TA-17580,0
TA-17581,0.116
TA-17582,0.227
TA-17583,0.048
TA-17584,1.438
TA-17585,0.076
TA-17586,0.076
TA-17587,0.076
TA-17588,0.076
TA-17589,0.076
TA-17590,0.076
TA-17591,0.076
TA-17592,0.076
TA-17593,0.076
TA-17594,0.028
TA-17595,0.014
TA-17596,0.208
TA-17597,0.124
TA-17598,0.122
TA-17599,0.122
TA-17600,0.096
TA-17601,0.096
TA-17602,0.096
TA-17603,0.124
TA-17604,0.166
TA-17605,0.158
TA-17606,0.158
TA-17607,0.158
TA-17608,0.124
TA-17609,0.124
TA-17610,0.208
TA-17611,0.318
TA-17612,0.318
TA-17613,0.014
TA-17614,0.024
TA-17615,0.21
TA-17616,0.21
TA-17617,0.635
TA-17618,0.635
TA-17619,1.117
TA-17620,1.054
TA-17621,0.042
TA-17622,0.776
TA-17623,
TA-17624,
TA-17625,0.061
TA-17626,0.042
TA-17627,0.042
TA-17628,0.403
TA-17629,0.387
TA-17630,0.041
TA-17631,0.042
TA-17632,0.042
TA-17633,0.376
TA-17634,0
TA-17635,4.389
TA-17636,0.028
TA-17637,1.327
TA-17638,0
TA-17639,0.135
TA-17640,0
TA-17641,0.024
TA-17642,0.024
TA-17643,0.024
TA-17644,0.024
TA-17645,0.024
TA-17646,0.024
TA-17647,0.298
TA-17648,0.298
TA-17649,0.046
TA-17650,0.323
TA-17651,0.552
TA-17652,0.552
TA-17653,0
TA-17654,0
TA-17655,0.062
TA-17656,
TA-17657,
TA-17658,0.122
TA-17659,0.21
TA-17660,0.122
TA-17661,0.21
TA-17662,0.166
TA-17663,0.21
TA-17664,0.122
TA-17665,0.122
TA-17666,0.124
TA-17667,0.122
TA-17668,0.124
TA-17669,0.124
TA-17670,0
TA-17671,0.28
TA-17672,0.15
TA-17673,0.185
TA-17674,0.185
TA-17675,0.076
TA-17676,0.47
TA-17677,0.47
TA-17678,0.15
TA-17679,0.15
TA-17680,0.15
TA-17681,0.15
TA-17682,0.08
TA-17683,0.21
TA-17684,0
TA-17685,0
TA-17686,0
TA-17687,0.096
TA-17688,0
TA-17689,0
TA-17690,0
TA-17691,0.024
TA-17692,0.024
TA-17693,0.024
TA-17694,0.024
TA-17695,0.024
TA-17696,0.024
TA-17697,0.024
TA-17698,0.192
TA-17699,0
TA-17700,0
TA-17701,0
TA-17702,0.042
TA-17703,0.042
TA-17704,0.042
TA-17705,0.042
TA-17706,0.042
TA-17707,0.042
TA-17708,0.446
TA-17709,0.455
TA-17710,0.84
TA-17711,0.298
TA-17712,0.1
TA-17713,0
TA-17714,0
TA-17715,0
TA-17716,0.208
TA-17717,0.154
TA-17718,0.208
TA-17719,0.208
TA-17720,0.154
TA-17721,0.208
TA-17722,0.084
TA-17723,5.158
TA-17724,0
TA-17725,0.062
TA-17726,0
TA-17727,0
TA-17728,1.92
TA-17729,0.041
TA-17730,0.041
TA-17731,0.282
TA-17732,0.282
TA-17733,0.282
TA-17734,0
TA-17735,0.062
TA-17736,0.122
TA-17737,7.2
TA-17738,2
TA-17739,2
TA-17740,0.024
TA-17741,0.024
TA-17742,0.024
TA-17743,0.024
TA-17744,0.024
TA-17745,1.074
TA-17746,0.26
TA-17747,0.84
TA-17748,0.279
TA-17749,0.096
TA-17750,0
TA-17751,0
TA-17752,0.061
TA-17753,0.061
TA-17754,0.061
TA-17755,0.061
TA-17756,0
TA-17757,0.061
TA-17758,0.061
TA-17759,0.018
TA-17760,0.018
TA-17761,0.062
TA-17762,0.388
TA-17763,0.388
TA-17764,3.854
TA-17765,3.854
TA-17766,2.634
TA-17767,0.459
TA-17768,0.024
TA-17769,0
TA-17770,0.024
TA-17771,0.024
TA-17772,0
TA-17773,0
TA-17774,0
TA-17775,0
TA-17776,0
TA-17777,0
TA-17778,0
TA-17779,0.21
TA-17780,0.024
TA-17781,0.024
TA-17782,0.024
TA-17783,0.046
TA-17784,0.046
TA-17785,0.07
TA-17786,0.44
TA-17787,0.076
TA-17788,0
TA-17789,0.08
TA-17790,4.07
TA-17791,0.324
TA-17792,0.324
TA-17793,0
TA-17794,0.168
TA-17795,0.024
TA-17796,0
TA-17797,0.15
TA-17798,0.136
TA-17799,0.657
TA-17800,0.644
TA-17801,0.21
TA-17802,0.018
TA-17803,0.018
TA-17804,0.018
TA-17805,0.061
TA-17806,0.061
TA-17807,0.024
TA-17808,0.024
TA-17809,0.024
TA-17810,0.024
TA-17811,0.024
TA-17812,0.024
TA-17813,0.024
TA-17814,0.024
TA-17815,0.024
TA-17816,0
TA-17817,0
TA-17818,0.033
TA-17819,0.244
TA-17820,2.552
TA-17821,0.324
TA-17822,0
TA-17823,2.678
TA-17824,1.91
TA-17825,0.028
TA-17826,0.048
TA-17827,0.042
TA-17828,0.108
TA-17829,0.042
TA-17830,0.069
TA-17831,0.096
TA-17832,0.061
TA-17833,0.042
TA-17834,0.108
TA-17835,0.298
TA-17836,0.298
TA-17837,0.122
TA-17838,0.122
TA-17839,0.298
TA-17840,0.298
TA-17841,0.122
TA-17842,0
TA-17843,0.33
TA-17844,0
TA-17845,0
TA-17846,0.21
TA-17847,0
TA-17848,0
TA-17849,0
TA-17850,2.102
TA-17851,0.036
TA-17852,0.043
TA-17853,0.124
TA-17854,0.124
TA-17855,0.14
TA-17856,0.184
TA-17857,0.14
TA-17858,0.14
TA-17859,0.14
TA-17860,0.096
TA-17861,0.061
TA-17862,0.061
TA-17863,1.443
TA-17864,0.112
TA-17865,0.112
TA-17866,0
TA-17867,0.418
TA-17868,0.042
TA-17869,0.042
TA-17870,0
TA-17871,0
TA-17872,0
TA-17873,0.042
TA-17874,0.042
TA-17875,0.042
TA-17876,0.042
TA-17877,0.042
TA-17878,0.042
TA-17879,0.096
TA-17880,1.606
TA-17881,0.42
TA-17882,0.014
TA-17883,0.014
TA-17884,0
TA-17885,0
TA-17886,1.261
TA-17887,1.261
TA-17888,0.042
TA-17889,0.187
TA-17890,0.187
TA-17891,0.552
TA-17892,0.552
TA-17893,0.042
TA-17894,0.042
TA-17895,0.562
TA-17896,0.048
TA-17897,1.261
TA-17898,1.261
TA-17899,0.024
TA-17900,0.024
TA-17901,0.024
TA-17902,0.024
TA-17903,0.024
TA-17904,0.288
TA-17905,0.03
TA-17906,0.244
TA-17907,0.661
TA-17908,0.061
TA-17909,0.08
TA-17910,0.442
TA-17911,0.442
TA-17912,0.442
TA-17913,0.661
TA-17914,0.442
TA-17915,0.442
TA-17916,0.661
TA-17917,0.661
TA-17918,0.589
TA-17919,0
TA-17920,0.25
TA-17921,0
TA-17922,0
TA-17923,3.436
TA-17924,0.387
TA-17925,0.387
TA-17926,0
TA-17927,0.262
TA-17928,0.262
TA-17929,0.262
TA-17930,0.262
TA-17931,0.192
TA-17932,0.262
TA-17933,0.262
TA-17934,0.096
TA-17935,0
TA-17936,0.042
TA-17937,0
TA-17938,0.45
TA-17939,0.45
TA-17940,0.112
TA-17941,0.247
TA-17942,0.092
TA-17943,0
TA-17944,0.1
TA-17945,0.06
TA-17946,0.1
TA-17947,0.096
TA-17948,0.136
TA-17949,0.136
TA-17950,0.051
TA-17951,0.1
TA-17952,0.051
TA-17953,0.098
TA-17954,0.042
TA-17955,0.096
TA-17956,0.051
TA-17957,0.042
TA-17958,0.06
TA-17959,0.051
TA-17960,0.051
TA-17961,0.06
TA-17962,0.051
TA-17963,0.051
TA-17964,0.042
TA-17965,0.042
TA-17966,0.051
TA-17967,0.042
TA-17968,0.122
TA-17969,0.388
TA-17970,0.093
TA-17971,0
TA-17972,0.042
TA-17973,0
TA-17974,0
TA-17975,0
TA-17976,0
TA-17977,0.042
TA-17978,0.414
TA-17979,0.459
TA-17980,0.061
TA-17981,0.076
TA-17982,0
TA-17983,0
TA-17984,1.35
TA-17985,0.45
TA-17986,0.158
TA-17987,0.158
TA-17988,0
TA-17989,0.096
TA-17990,0
TA-17991,0
TA-17992,0
TA-17993,0
TA-17994,0
TA-17995,0
TA-17996,0
TA-17997,0
TA-17998,0
TA-17999,0.582
TA-18000,0.706
TA-18001,0
TA-18002,0
TA-18003,0
TA-18004,0
TA-18005,0
TA-18006,0
TA-18007,0.621
TA-18008,0.062
TA-18009,0.062
TA-18010,0.098
TA-18011,0.096
TA-18012,0.126
TA-18013,0.573
TA-18014,0.387
TA-18015,0.387
TA-18016,0.21
TA-18017,0.596
TA-18018,0
TA-18019,0
TA-18020,1.606
TA-18021,0.223
TA-18022,0.21
TA-18023,0.168
TA-18024,0.21
TA-18025,0.166
TA-18026,0.21
TA-18027,0.092
TA-18028,0
TA-18029,0.098
TA-18030,0.122
TA-18031,0.078
TA-18032,0
TA-18033,0.122
TA-18034,0.122
TA-18035,0.122
TA-18036,0.594
TA-18037,0.358
TA-18038,0
TA-18039,0
TA-18040,0.407
TA-18041,0.312
TA-18042,0.324
TA-18043,0.324
TA-18044,0.122
TA-18045,0.122
TA-18046,0.124
TA-18047,0.124
TA-18048,0.122
TA-18049,0.122
TA-18050,0.122
TA-18051,0.124
TA-18052,0.124
TA-18053,0.112
TA-18054,0
TA-18055,0
TA-18056,0
TA-18057,0
TA-18058,0.062
TA-18059,0.15
TA-18060,0.45
TA-18061,0.21
TA-18062,0.445
TA-18063,0.262
TA-18064,2.876
TA-18065,4.28
TA-18066,5.03
TA-18067,0.162
TA-18068,0.383
TA-18069,0.122
TA-18070,0
TA-18071,0.699
TA-18072,0.298
TA-18073,0
TA-18074,0.048
TA-18075,0.042
TA-18076,0.042
TA-18077,0.042
TA-18078,0.042
TA-18079,0.048
TA-18080,0.387
TA-18081,0.387
TA-18082,0.196
TA-18083,0.387
TA-18084,0.387
TA-18085,0.45
TA-18086,0.45
TA-18087,0.45
TA-18088,0.45
TA-18089,0.387
TA-18090,0.387
TA-18091,0.088
TA-18092,0.061
TA-18093,0.1
TA-18094,0
TA-18095,0
TA-18096,0
TA-18097,0
TA-18098,0
TA-18099,0
TA-18100,0
TA-18101,0.42
TA-18102,0
TA-18103,0.387
TA-18104,0.387
TA-18105,0.15
TA-18106,0.15
TA-18107,0.15
TA-18108,0.15
TA-18109,0.47
TA-18110,0.47
TA-18111,0.113
TA-18112,0.151
TA-18113,0.122
TA-18114,0.075
TA-18115,0.075
TA-18116,0.075
TA-18117,0.075
TA-18118,0.075
TA-18119,0.075
TA-18120,0.096
TA-18121,0.045
TA-18122,0
TA-18123,0
TA-18124,0
TA-18125,0
TA-18126,0
TA-18127,0
TA-18128,1.889
TA-18129,0.696
TA-18130,2.014
TA-18131,1.524
TA-18132,0.499
TA-18133,0.499
TA-18134,0.096
TA-18135,0.241
TA-18136,0.088
TA-18137,0.108
TA-18138,0.096
TA-18139,0.096
TA-18140,0.096
TA-18141,0.108
TA-18142,0.096
TA-18143,0.096
TA-18144,0.096
TA-18145,0.096
TA-18146,0.096
TA-18147,0.096
TA-18148,0.122
TA-18149,0.096
TA-18150,0.12
TA-18151,0.042
TA-18152,0.042
TA-18153,0.061
TA-18154,0.061
TA-18155,0.061
TA-18156,0.061
TA-18157,0.324
TA-18158,0.122
TA-18159,0.096
TA-18160,0.271
TA-18161,0.208
TA-18162,0.208
TA-18163,0.324
TA-18164,0.324
TA-18165,0.19
TA-18166,0.19
TA-18167,0.495
TA-18168,0.495
TA-18169,0.233
TA-18170,3.932
TA-18171,3.207
TA-18172,0.096
TA-18173,0.096
TA-18174,0.096
TA-18175,0.096
TA-18176,0.096
TA-18177,0
TA-18178,0.122
TA-18179,0.042
TA-18180,0.042
TA-18181,0.122
TA-18182,0.122
TA-18183,0.122
TA-18184,0.122
TA-18185,0.122
TA-18186,0.096
TA-18187,0.096
TA-18188,0.096
TA-18189,0.096
TA-18190,0.17
TA-18191,0
TA-18192,0
TA-18193,0.11
TA-18194,0.218
TA-18195,0.125
TA-18196,0.11
TA-18197,0.698
TA-18198,0.046
TA-18199,0.112
TA-18200,0
TA-18201,0.112
TA-18202,0.112
TA-18203,0.064
TA-18204,1.106
TA-18205,0.018
TA-18206,1.106
TA-18207,0.158
TA-18208,0.253
TA-18209,0.024
TA-18210,0.024
TA-18211,0.024
TA-18212,0.024
TA-18213,0.024
TA-18214,0.024
TA-18215,0.499
TA-18216,0
TA-18217,0.042
TA-18218,0.042
TA-18219,0.042
TA-18220,0.042
TA-18221,0.545
TA-18222,0.545
TA-18223,0.096
TA-18224,2.127
TA-18225,0.244
TA-18226,16.077
TA-18227,9.234
TA-18228,0.55
TA-18229,2.127
TA-18230,2.127
TA-18231,2.127
TA-18232,8.566
TA-18233,0.324
TA-18234,0.207
TA-18235,0.324
TA-18236,0.324
TA-18237,0.096
TA-18238,0.096
TA-18239,0.166
TA-18240,0.018
TA-18241,0.018
TA-18242,0.212
TA-18243,0.113
TA-18244,0.126
TA-18245,0.402
TA-18246,0.076
TA-18247,0.639
TA-18248,0.387
TA-18249,0.122
TA-18250,0.122
TA-18251,0.028
TA-18252,0.154
TA-18253,0.154
TA-18254,0.108
TA-18255,0.108
TA-18256,0.1
TA-18257,2.702
TA-18258,0.262
TA-18259,0.268
TA-18260,0.2
TA-18261,0.2
TA-18262,0.2
TA-18263,0.2
TA-18264,0.509
TA-18265,0.509
TA-18266,0.1
TA-18267,0.042
TA-18268,0.042
TA-18269,0.42
TA-18270,0.208
TA-18271,0.208
TA-18272,0.387
TA-18273,0.096
TA-18274,0.096
TA-18275,0.045
TA-18276,0.098
TA-18277,0.08
TA-18278,0.042
TA-18279,0.08
TA-18280,0.061
TA-18281,0.061
TA-18282,0.061
TA-18283,0.08
TA-18284,0.08
TA-18285,0.1
TA-18286,0.1
TA-18287,0.014
TA-18288,0.166
TA-18289,0.209
TA-18290,0.04
TA-18291,0.04
TA-18292,1.88
TA-18293,0.096
TA-18294,0.096
TA-18295,0.096
TA-18296,0.096
TA-18297,0.096
TA-18298,0.096
TA-18299,0.096
TA-18300,0.596
TA-18301,0.08
TA-18302,0.061
TA-18303,0.12
TA-18304,0.033
TA-18305,0.37
TA-18306,0.596
TA-18307,0.387
TA-18308,0.387
TA-18309,0.387
TA-18310,0.387
TA-18311,0.394
TA-18312,0.175
TA-18313,0.042
TA-18314,0.158
TA-18315,1.372
TA-18316,0.21
TA-18317,0.122
TA-18318,0.21
TA-18319,0.239
TA-18320,1.331
TA-18321,1.331
TA-18322,0.042
TA-18323,0.042
TA-18324,0.042
TA-18325,0.096
TA-18326,0.021
TA-18327,0.061
TA-18328,0.061
TA-18329,0.661
TA-18330,0
TA-18331,0.042
TA-18332,0.096
TA-18333,0.254
TA-18334,4.998
TA-18335,0.298
TA-18336,0.024
TA-18337,0.024
TA-18338,0.024
TA-18339,0.024
TA-18340,0.024
TA-18341,0.024
TA-18342,0.024
TA-18343,0.54
TA-18344,0.166
TA-18345,
TA-18346,0.15
TA-18347,0.15
TA-18348,0.15
TA-18349,0.15
TA-18350,0.15
TA-18351,0.11
TA-18352,0.084
TA-18353,0.21
TA-18354,0.098
TA-18355,0.098
TA-18356,0.309
TA-18357,0.309
TA-18358,0.268
TA-18359,0.268
TA-18360,0.509
TA-18361,0.309
TA-18362,0.424
TA-18363,0.424
TA-18364,1.045
TA-18365,0.387
TA-18366,0.059
TA-18367,0.098
TA-18368,0.21
TA-18369,0.102
TA-18370,0.475
TA-18371,0.638
TA-18372,0.638
TA-18373,0.098
TA-18374,0.096
TA-18375,0.096
TA-18376,0.098
TA-18377,0.098
TA-18378,0.096
TA-18379,0.096
TA-18380,0.434
TA-18381,0.042
TA-18382,0.061
TA-18383,0.08
TA-18384,0.168
TA-18385,0.21
TA-18386,0.098
TA-18387,0.098
TA-18388,0.098
TA-18389,0.061
TA-18390,0.377
TA-18391,1.355
TA-18392,0.2
TA-18393,1.634
TA-18394,0.896
TA-18395,0.44
TA-18396,0.08
TA-18397,0.08
TA-18398,0.08
TA-18399,0.45
TA-18400,0.041
TA-18401,0.041
TA-18402,0.096
TA-18403,0.45
TA-18404,0.45
TA-18405,0.199
TA-18406,0.122
TA-18407,0.122
TA-18408,0.21
TA-18409,0.098
TA-18410,0.042
TA-18411,0.042
TA-18412,0.042
TA-18413,0.096
TA-18414,0.096
TA-18415,0.042
TA-18416,0.042
TA-18417,0.042
TA-18418,0.042
TA-18419,0.096
TA-18420,0.124
TA-18421,0.124
TA-18422,0.782
TA-18423,0.048
TA-18424,0.03
TA-18425,0.03
TA-18426,0.392
TA-18427,0.459
TA-18428,0.392
TA-18429,0.459
TA-18430,0.615
TA-18431,0.446
TA-18432,0.2
TA-18433,0.272
TA-18434,0.446
TA-18435,0.096
TA-18436,0.118
TA-18437,0.048
TA-18438,0.048
TA-18439,0.048
TA-18440,0.048
TA-18441,0.44
TA-18442,0.44
TA-18443,0.108
TA-18444,0.096
TA-18445,0.096
TA-18446,0.108
TA-18447,0.387
TA-18448,0.387
TA-18449,0.018
TA-18450,0.018
TA-18451,0.08
TA-18452,0.08
TA-18453,0.08
TA-18454,0.08
TA-18455,0.08
TA-18456,0.08
TA-18457,0.08
TA-18458,0.08
TA-18459,0.08
TA-18460,0.08
TA-18461,0.028
TA-18462,0.099
TA-18463,0.122
TA-18464,0.124
TA-18465,0.099
TA-18466,0.099
TA-18467,0.099
TA-18468,0.096
TA-18469,0.096
TA-18470,0.096
TA-18471,0.096
TA-18472,0.058
TA-18473,0.096
TA-18474,0.096
TA-18475,0.112
TA-18476,0.126
TA-18477,0.324
TA-18478,0.122
TA-18479,0.324
TA-18480,0.122
TA-18481,0.207
TA-18482,0.324
TA-18483,0.122
TA-18484,0.146
TA-18485,0.192
TA-18486,0.098
TA-18487,0.042
TA-18488,0.018
TA-18489,0.442
TA-18490,0.387
TA-18491,0.033
TA-18492,0.32
TA-18493,0.061
TA-18494,0
TA-18495,0
TA-18496,0
TA-18497,0
TA-18498,0
TA-18499,0.054
TA-18500,0
TA-18501,0
TA-18502,0.255
TA-18503,0.048
TA-18504,0.096
TA-18505,0.096
TA-18506,0.096
TA-18507,0.096
TA-18508,0.324
TA-18509,0.702
TA-18510,0.352
TA-18511,0.077
TA-18512,0.077
TA-18513,0.09
TA-18514,0.09
TA-18515,0.1
TA-18516,0.1
TA-18517,0.087
TA-18518,0.087
TA-18519,0.352
TA-18520,0.352
TA-18521,0.08
TA-18522,0.108
TA-18523,0.096
TA-18524,0
TA-18525,0
TA-18526,0
TA-18527,0
TA-18528,0.041
TA-18529,0.376
TA-18530,0.387
TA-18531,0.125
TA-18532,0.048
TA-18533,0.058
TA-18534,0.061
TA-18535,0.387
TA-18536,2.769
TA-18537,3.611
TA-18538,3.574
TA-18539,0.096
TA-18540,0.955
TA-18541,4.05
TA-18542,0.955
TA-18543,0.166
TA-18544,0.08
TA-18545,0.08
