,tube_assembly_id,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other
16489,TA-16490,SP-0035,6.35,0.89,55.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16490,TA-16491,SP-0035,6.35,0.89,50.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16491,TA-16492,SP-0035,6.35,0.89,53.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16492,TA-16493,SP-0035,6.35,0.89,57.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16493,TA-16494,SP-0035,6.35,0.89,153.0,5,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16494,TA-16495,SP-0039,6.35,0.71,206.0,4,19.05,N,N,N,N,EF-008,EF-003,0,0,0
16495,TA-16496,SP-0039,6.35,0.71,205.0,4,19.05,N,N,N,N,EF-008,EF-003,0,0,0
16496,TA-16497,SP-0039,6.35,0.71,110.0,2,19.05,N,N,N,N,EF-003,EF-008,0,0,0
16497,TA-16498,SP-0039,6.35,0.71,110.0,2,19.05,N,N,N,N,EF-003,EF-008,0,0,0
16498,TA-16499,SP-0037,6.35,0.89,41.0,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16499,TA-16500,SP-0037,6.35,0.89,31.0,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16500,TA-16501,SP-0029,25.4,1.65,156.0,6,63.5,N,N,N,N,EF-003,EF-003,0,0,0
16501,TA-16502,SP-0029,25.4,1.65,257.0,4,63.5,N,N,N,N,EF-003,EF-003,1,0,0
16502,TA-16503,SP-0029,63.5,1.65,128.0,2,101.6,N,N,N,N,EF-023,EF-023,0,0,0
16503,TA-16504,SP-0029,63.5,1.65,107.0,2,101.6,N,Y,N,N,EF-023,EF-017,0,1,0
16504,TA-16505,SP-0029,12.7,1.65,276.0,10,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16505,TA-16506,SP-0029,12.7,1.65,281.0,10,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16506,TA-16507,SP-0037,9.52,0.89,64.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16507,TA-16508,SP-0029,19.05,1.65,22.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16508,TA-16509,SP-0029,12.7,1.65,35.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16509,TA-16510,SP-0029,12.7,1.65,50.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16510,TA-16511,SP-0029,19.05,1.65,76.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
16511,TA-16512,SP-0029,12.7,1.65,107.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16512,TA-16513,SP-0029,12.7,1.65,102.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16513,TA-16514,SP-0029,12.7,1.65,118.0,7,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16514,TA-16515,SP-0029,12.7,1.65,119.0,7,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16515,TA-16516,SP-0037,6.35,0.89,42.0,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16516,TA-16517,SP-0037,6.35,0.89,32.0,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16517,TA-16518,SP-0037,6.35,0.89,34.0,3,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16518,TA-16519,SP-0037,6.35,0.89,25.0,3,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16519,TA-16520,SP-0037,6.35,0.89,25.0,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16520,TA-16521,SP-0037,6.35,0.89,48.0,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16521,TA-16522,SP-0029,15.88,1.65,29.0,4,31.75,N,Y,N,N,EF-003,EF-003,0,0,0
16522,TA-16523,SP-0029,127.0,1.65,57.0,1,127.0,N,Y,N,Y,EF-009,EF-017,0,0,2
16523,TA-16524,SP-0029,127.0,1.65,143.0,2,127.0,N,N,N,N,EF-017,EF-017,1,0,0
16524,TA-16525,SP-0029,88.9,1.65,149.0,2,101.6,N,N,N,Y,EF-009,EF-009,1,0,0
16525,TA-16526,SP-0029,15.88,1.65,29.0,4,31.75,N,Y,N,N,EF-003,EF-003,0,0,0
16526,TA-16527,SP-0029,76.2,1.65,72.0,0,0.0,N,N,N,N,EF-009,EF-009,0,0,1
16527,TA-16528,SP-0037,9.52,0.89,10.0,1,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16528,TA-16529,SP-0037,9.52,0.89,35.0,3,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16529,TA-16530,SP-0037,9.52,0.89,14.0,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16530,TA-16531,SP-0029,88.9,1.65,228.0,3,152.4,N,N,N,Y,EF-003,EF-023,0,0,0
16531,TA-16532,SP-0028,41.28,1.65,44.0,3,41.28,N,Y,N,Y,EF-003,NONE,0,0,0
16532,TA-16533,SP-0033,76.2,1.65,125.0,4,152.4,N,N,N,Y,EF-017,EF-017,0,0,0
16533,TA-16534,SP-0029,38.1,1.65,59.0,3,63.5,N,Y,N,Y,EF-023,NONE,0,0,0
16534,TA-16535,SP-0029,25.4,3.05,126.0,5,63.5,N,N,N,N,EF-003,EF-003,0,0,0
16535,TA-16536,SP-0035,6.35,0.89,36.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16536,TA-16537,SP-0029,9.52,1.65,67.0,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16537,TA-16538,SP-0029,31.75,1.65,145.0,6,76.2,N,N,N,Y,EF-003,EF-003,0,0,0
16538,TA-16539,SP-0029,63.5,1.65,57.0,2,101.6,N,Y,N,Y,EF-017,EF-017,2,0,0
16539,TA-16540,SP-0029,19.05,1.65,76.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16540,TA-16541,SP-0029,63.5,1.65,67.0,2,101.6,N,Y,N,N,EF-017,EF-017,1,0,0
16541,TA-16542,SP-0033,101.6,2.11,171.0,2,152.4,N,N,N,N,EF-017,EF-017,0,0,0
16542,TA-16543,SP-0048,25.4,2.11,150.0,6,50.8,N,N,N,N,EF-012,EF-012,0,0,0
16543,TA-16544,SP-0048,25.4,2.11,127.0,5,50.8,N,Y,N,N,EF-012,EF-012,0,0,0
16544,TA-16545,SP-0029,76.2,1.65,83.0,3,114.3,Y,Y,Y,Y,NONE,EF-009,0,0,0
16545,TA-16546,SP-0029,9.52,1.65,147.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16546,TA-16547,SP-0029,9.52,1.65,153.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16547,TA-16548,SP-0029,19.05,1.24,126.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16548,TA-16549,SP-0048,31.75,3.05,42.0,2,63.5,N,N,Y,Y,EF-012,EF-012,0,0,0
16549,TA-16550,SP-0029,12.7,0.89,54.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16550,TA-16551,SP-0029,12.7,0.89,53.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16551,TA-16552,SP-0039,6.35,0.71,69.0,3,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16552,TA-16553,SP-0039,6.35,0.71,74.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16553,TA-16554,SP-0039,6.35,0.71,128.0,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16554,TA-16555,SP-0039,6.35,0.71,149.0,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16555,TA-16556,SP-0029,9.52,1.65,32.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16556,TA-16557,SP-0029,25.4,3.05,16.0,1,50.8,N,N,N,N,EF-012,EF-003,0,0,0
16557,TA-16558,SP-0029,25.4,3.05,34.0,3,50.8,N,Y,N,Y,EF-012,EF-003,0,0,0
16558,TA-16559,SP-0029,12.7,1.65,58.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16559,TA-16560,SP-0029,12.7,0.89,59.0,3,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16560,TA-16561,SP-0029,12.7,1.24,90.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16561,TA-16562,SP-0029,12.7,1.65,35.0,3,25.4,N,Y,N,N,EF-003,EF-003,0,0,0
16562,TA-16563,SP-0029,12.7,1.65,44.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16563,TA-16564,SP-0029,12.7,1.65,74.0,5,25.4,N,N,N,Y,EF-003,EF-003,0,0,0
16564,TA-16565,SP-0029,12.7,1.65,79.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16565,TA-16566,SP-0029,19.05,2.41,105.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16566,TA-16567,SP-0029,19.05,2.41,76.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16567,TA-16568,SP-0029,19.05,2.41,41.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16568,TA-16569,SP-0029,19.05,2.41,31.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16569,TA-16570,SP-0029,19.05,2.41,58.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16570,TA-16571,SP-0029,19.05,2.41,127.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16571,TA-16572,SP-0029,19.05,2.41,101.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16572,TA-16573,SP-0029,19.05,2.41,90.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16573,TA-16574,SP-0029,12.7,1.65,55.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16574,TA-16575,SP-0029,12.7,1.65,49.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16575,TA-16576,SP-0035,12.7,0.89,38.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16576,TA-16577,SP-0029,31.75,3.05,63.0,1,76.2,N,N,N,N,EF-003,EF-003,0,0,0
16577,TA-16578,SP-0029,15.88,1.65,143.0,10,31.75,N,N,N,N,EF-003,NONE,0,0,0
16578,TA-16579,SP-0029,15.88,1.65,145.0,10,31.75,N,N,N,N,EF-003,NONE,0,0,0
16579,TA-16580,SP-0029,19.05,2.41,53.0,3,38.1,N,N,N,Y,EF-003,EF-003,0,0,0
16580,TA-16581,SP-0029,25.4,2.41,49.0,2,63.5,N,N,N,N,EF-003,EF-003,0,0,0
16581,TA-16582,SP-0033,101.6,1.65,154.0,3,101.6,Y,Y,N,N,EF-017,EF-017,0,0,0
16582,TA-16583,SP-0033,101.6,1.65,152.0,2,101.6,Y,Y,N,N,EF-017,EF-017,0,0,0
16583,TA-16584,SP-0037,6.35,0.89,12.0,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16584,TA-16585,SP-0032,63.5,1.65,93.0,3,101.6,Y,Y,N,Y,EF-003,NONE,0,0,0
16585,TA-16586,SP-0032,63.5,1.65,101.0,3,101.6,Y,Y,N,Y,EF-003,NONE,0,0,0
16586,TA-16587,SP-0029,19.05,1.65,134.0,6,38.1,N,N,N,N,EF-017,NONE,0,0,0
16587,TA-16588,SP-0029,88.9,1.65,264.0,6,101.6,N,Y,N,Y,EF-023,EF-023,3,0,0
16588,TA-16589,SP-0029,88.9,1.65,244.0,6,101.6,Y,Y,N,Y,EF-023,EF-023,3,0,0
16589,TA-16590,SP-0029,31.75,3.05,89.0,1,63.5,N,N,N,N,EF-023,EF-023,0,0,0
16590,TA-16591,SP-0033,76.2,1.65,50.0,1,76.2,N,N,N,N,EF-017,EF-017,0,0,0
16591,TA-16592,SP-0029,9.52,1.65,220.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16592,TA-16593,SP-0029,9.52,1.65,135.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16593,TA-16594,SP-0029,76.2,1.65,71.0,1,114.3,Y,Y,N,N,NONE,NONE,0,0,0
16594,TA-16595,SP-0046,21.7,2.8,214.0,3,55.0,N,N,N,N,EF-021,EF-021,0,0,0
16595,TA-16596,SP-0046,21.7,2.8,214.0,3,55.0,N,N,N,N,EF-021,NONE,0,0,0
16596,TA-16597,SP-0035,6.35,0.89,131.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16597,TA-16598,SP-0028,9.52,0.89,87.0,3,127.0,N,N,N,N,NONE,NONE,0,0,0
16598,TA-16599,SP-0029,12.7,1.65,79.0,3,38.1,N,N,N,N,EF-018,EF-018,0,0,0
16599,TA-16600,SP-0029,9.52,1.65,42.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16600,TA-16601,SP-0029,9.52,1.65,42.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16601,TA-16602,SP-0029,12.7,1.65,52.0,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16602,TA-16603,SP-0029,12.7,1.65,35.0,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16603,TA-16604,SP-0029,12.7,2.11,77.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16604,TA-16605,SP-0029,19.05,3.05,67.0,4,38.41,N,N,N,N,EF-003,EF-003,0,0,0
16605,TA-16606,SP-0029,63.5,1.65,61.0,1,127.0,N,N,N,N,EF-012,EF-017,0,0,0
16606,TA-16607,SP-0029,19.05,3.05,53.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16607,TA-16608,SP-0029,19.05,3.05,99.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16608,TA-16609,SP-0029,19.05,3.05,75.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16609,TA-16610,SP-0029,19.05,3.05,57.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16610,TA-16611,SP-0029,12.7,1.65,32.0,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16611,TA-16612,SP-0035,6.35,0.89,124.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16612,TA-16613,SP-0029,15.88,1.65,129.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16613,TA-16614,SP-0029,15.88,1.65,169.0,7,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16614,TA-16615,SP-0035,6.35,0.89,190.0,8,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16615,TA-16616,SP-0035,6.35,0.89,117.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16616,TA-16617,SP-0035,6.35,0.89,119.0,9,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16617,TA-16618,SP-0035,6.35,0.89,112.0,1,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16618,TA-16619,SP-0035,6.35,0.89,93.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16619,TA-16620,SP-0035,6.35,0.89,80.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16620,TA-16621,SP-0029,12.7,0.89,26.0,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16621,TA-16622,SP-0029,9.52,1.65,51.0,1,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16622,TA-16623,SP-0029,12.7,1.65,11.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0
16623,TA-16624,SP-0028,19.05,1.65,170.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16624,TA-16625,SP-0033,101.6,1.65,100.0,3,101.6,N,Y,N,Y,EF-017,EF-017,0,0,0
16625,TA-16626,SP-0033,101.6,1.65,165.0,3,101.6,Y,Y,Y,Y,EF-017,EF-017,0,0,0
16626,TA-16627,SP-0033,101.6,1.65,134.0,2,101.6,N,N,Y,Y,EF-017,EF-017,0,0,0
16627,TA-16628,SP-0029,9.52,1.65,82.0,6,31.75,N,Y,N,N,EF-003,EF-003,0,0,0
16628,TA-16629,SP-0029,25.4,1.65,51.0,2,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0
16629,TA-16630,SP-0029,12.7,1.65,100.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16630,TA-16631,SP-0029,12.7,1.65,104.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16631,TA-16632,SP-0029,9.52,1.65,24.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16632,TA-16633,SP-0029,9.52,1.65,32.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16633,TA-16634,SP-0029,31.75,1.65,126.0,4,76.2,N,N,N,N,EF-009,EF-009,0,0,0
16634,TA-16635,SP-0029,31.75,1.65,31.0,0,0.0,N,N,N,N,EF-009,EF-009,0,0,0
16635,TA-16636,SP-0029,25.4,1.65,24.0,2,50.8,N,N,N,Y,EF-003,EF-003,0,0,0
16636,TA-16637,SP-0029,19.05,1.65,40.0,2,38.1,N,Y,N,N,EF-003,EF-003,0,0,0
16637,TA-16638,SP-0029,12.7,0.89,55.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16638,TA-16639,SP-0029,9.52,0.89,81.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16639,TA-16640,SP-0029,9.52,0.89,71.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16640,TA-16641,SP-0029,9.52,0.89,82.0,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16641,TA-16642,SP-0029,9.52,0.89,66.0,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16642,TA-16643,SP-0029,12.7,0.89,156.0,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16643,TA-16644,SP-0029,9.52,1.65,128.0,7,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16644,TA-16645,SP-0029,9.52,1.65,114.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16645,TA-16646,SP-0029,9.52,1.65,122.0,7,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16646,TA-16647,SP-0029,9.52,1.65,111.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16647,TA-16648,SP-0029,12.7,0.89,72.0,3,25.4,N,N,N,N,EF-003,NONE,0,0,0
16648,TA-16649,SP-0029,12.7,0.89,72.0,3,25.4,N,N,N,N,EF-003,NONE,0,0,0
16649,TA-16650,SP-0029,12.7,0.89,72.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16650,TA-16651,SP-0029,12.7,0.89,72.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0
16651,TA-16652,SP-0029,63.5,1.65,187.0,5,101.6,N,N,Y,Y,EF-009,EF-009,0,0,0
16652,TA-16653,SP-0029,63.5,1.65,49.0,1,101.6,N,N,Y,Y,EF-009,EF-009,0,0,0
16653,TA-16654,SP-0032,63.5,1.65,92.0,2,127.0,N,N,N,N,EF-017,EF-017,1,0,0
16654,TA-16655,SP-0032,63.5,1.65,45.0,1,127.0,Y,Y,N,N,EF-017,EF-017,1,0,0
16655,TA-16656,SP-0029,25.4,1.65,81.0,1,63.5,N,Y,N,N,NONE,NONE,0,0,0
16656,TA-16657,SP-0029,50.8,1.65,140.0,4,101.6,N,Y,N,N,EF-017,NONE,0,0,0
16657,TA-16658,SP-0029,50.8,1.65,131.0,3,101.6,N,Y,N,N,EF-017,NONE,0,0,0
16658,TA-16659,SP-0033,101.6,2.11,95.0,3,101.6,N,Y,N,N,EF-017,EF-017,0,0,0
16659,TA-16660,SP-0033,101.6,2.11,105.0,3,101.6,N,N,N,Y,EF-017,EF-017,0,0,0
16660,TA-16661,SP-0033,101.6,2.11,93.0,3,101.6,N,Y,N,N,EF-017,EF-017,0,0,0
16661,TA-16662,SP-0033,101.6,2.11,101.0,3,101.6,N,Y,N,Y,EF-017,EF-017,0,0,0
16662,TA-16663,SP-0029,88.9,1.65,45.0,2,88.9,Y,Y,Y,Y,EF-023,EF-009,0,0,0
16663,TA-16664,SP-0029,88.9,1.65,53.0,1,101.6,N,Y,N,Y,EF-009,EF-009,0,0,0
16664,TA-16665,SP-0029,25.4,3.05,42.0,3,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0
16665,TA-16666,SP-0037,101.6,1.65,99.0,3,101.6,Y,Y,Y,Y,EF-017,EF-017,0,0,0
16666,TA-16667,SP-0037,101.6,1.65,58.0,2,101.6,Y,Y,Y,Y,EF-017,EF-017,0,0,0
16667,TA-16668,SP-0029,63.5,1.65,72.0,2,101.6,N,Y,N,Y,EF-017,EF-017,1,0,0
16668,TA-16669,SP-0029,63.5,1.65,117.0,3,101.6,N,Y,N,N,EF-017,EF-017,1,0,0
16669,TA-16670,SP-0029,25.4,3.05,29.0,1,63.5,N,N,N,N,EF-023,EF-023,0,0,0
16670,TA-16671,SP-0035,12.7,1.24,182.0,5,127.0,N,N,N,N,EF-003,NONE,0,0,0
16671,TA-16672,SP-0029,25.4,3.05,57.0,4,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0
16672,TA-16673,SP-0029,25.4,3.05,61.0,3,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0
16673,TA-16674,SP-0029,9.52,1.65,71.0,3,31.75,N,N,N,Y,EF-003,EF-003,0,0,0
16674,TA-16675,SP-0029,9.52,1.65,80.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16675,TA-16676,SP-0029,25.4,3.05,89.0,4,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0
16676,TA-16677,SP-0029,15.88,1.24,28.0,2,31.75,N,N,N,N,EF-003,EF-009,0,0,0
16677,TA-16678,SP-0029,12.7,0.89,60.0,3,25.4,Y,Y,N,N,EF-003,NONE,0,0,0
16678,TA-16679,SP-0029,12.7,0.89,64.0,3,25.4,N,Y,N,N,EF-003,NONE,0,0,0
16679,TA-16680,SP-0029,19.05,3.05,120.0,6,38.1,N,Y,N,N,EF-003,EF-003,1,0,0
16680,TA-16681,SP-0029,19.05,3.05,148.0,6,38.1,N,Y,N,N,EF-003,EF-003,0,0,0
16681,TA-16682,SP-0035,12.7,1.24,102.0,4,25.4,N,N,N,N,EF-018,EF-017,0,0,0
16682,TA-16683,SP-0029,63.5,1.65,67.0,2,127.0,N,N,N,Y,EF-017,EF-017,2,0,0
16683,TA-16684,SP-0029,19.05,1.65,94.0,5,38.1,N,Y,N,N,EF-003,EF-003,0,0,0
16684,TA-16685,SP-0029,19.05,1.65,167.0,10,38.1,N,Y,N,N,EF-003,EF-017,0,0,0
16685,TA-16686,SP-0029,88.9,1.65,14.0,0,0.0,N,Y,N,Y,EF-023,EF-017,0,0,0
16686,TA-16687,SP-0029,88.9,1.65,236.0,4,152.4,N,N,N,N,EF-003,EF-017,0,0,0
16687,TA-16688,SP-0029,88.9,1.65,264.0,2,152.4,N,N,N,Y,EF-023,EF-023,0,0,0
16688,TA-16689,SP-0029,88.9,1.65,214.0,3,152.4,N,N,Y,Y,EF-003,EF-023,0,0,0
16689,TA-16690,SP-0039,6.35,0.71,144.0,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16690,TA-16691,SP-0039,6.35,0.71,134.0,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16691,TA-16692,SP-0029,15.88,1.65,105.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0
16692,TA-16693,SP-0029,15.88,1.65,94.0,5,50.8,N,Y,N,N,EF-003,EF-003,0,0,0
16693,TA-16694,SP-0029,15.88,1.65,125.0,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16694,TA-16695,SP-0029,15.88,1.65,124.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0
16695,TA-16696,SP-0029,19.05,2.11,169.0,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0
16696,TA-16697,SP-0029,19.05,2.11,151.0,9,50.8,N,N,N,N,EF-003,EF-003,0,0,0
16697,TA-16698,SP-0029,15.88,1.65,202.0,8,50.8,N,N,N,N,EF-003,EF-003,0,0,0
16698,TA-16699,SP-0029,15.88,1.65,185.0,9,50.8,N,N,N,N,EF-003,EF-003,0,0,0
16699,TA-16700,SP-0046,27.2,3.2,67.0,4,70.0,N,N,N,N,EF-003,EF-003,0,0,0
16700,TA-16701,SP-0029,15.88,1.65,87.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16701,TA-16702,SP-0029,25.4,1.65,158.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
16702,TA-16703,SP-0029,19.05,2.41,89.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
16703,TA-16704,SP-0029,19.05,1.24,83.0,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0
16704,TA-16705,SP-0039,6.35,0.71,101.0,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16705,TA-16706,SP-0039,6.35,0.71,53.0,3,19.05,N,N,N,N,EF-008,EF-008,0,0,0
16706,TA-16707,SP-0029,76.2,1.65,8.0,0,0.0,Y,Y,Y,Y,EF-023,EF-017,0,0,0
16707,TA-16708,SP-0048,19.05,2.41,73.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
16708,TA-16709,SP-0048,19.05,2.41,80.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
16709,TA-16710,SP-0029,9.52,1.24,92.0,5,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16710,TA-16711,SP-0029,9.52,1.24,23.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16711,TA-16712,SP-0029,63.5,1.65,8.0,0,0.0,N,Y,N,Y,EF-023,EF-017,0,0,0
16712,TA-16713,SP-0029,63.5,1.65,22.0,0,0.0,N,N,N,N,EF-023,EF-017,2,0,0
16713,TA-16714,SP-0037,6.35,0.89,13.0,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16714,TA-16715,SP-0029,25.4,1.65,17.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0
16715,TA-16716,SP-0037,19.05,1.65,29.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16716,TA-16717,SP-0029,19.05,1.65,99.0,2,50.8,N,N,N,N,NONE,NONE,0,0,0
16717,TA-16718,SP-0029,19.05,1.65,83.0,2,50.8,N,N,N,N,NONE,NONE,0,0,0
16718,TA-16719,SP-0029,19.05,1.65,94.0,2,50.8,N,N,N,N,NONE,NONE,0,0,0
16719,TA-16720,SP-0029,19.05,1.65,94.0,2,50.8,N,N,N,N,NONE,NONE,0,0,0
16720,TA-16721,SP-0029,38.1,1.65,51.0,2,76.2,N,N,N,N,EF-018,EF-018,0,0,0
16721,TA-16722,SP-0037,6.35,0.89,18.0,3,19.05,N,N,N,N,EF-008,EF-017,0,0,0
16722,TA-16723,SP-0035,12.7,0.89,66.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
16723,TA-16724,SP-0029,114.3,1.65,134.0,2,114.3,N,N,N,N,EF-023,EF-017,0,0,0
16724,TA-16725,SP-0029,63.5,1.65,25.0,0,0.0,N,N,N,N,EF-023,EF-017,0,0,0
16725,TA-16726,SP-0029,63.5,1.65,34.0,0,0.0,N,N,N,N,EF-023,EF-017,0,0,0
16726,TA-16727,SP-0029,9.52,1.65,75.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0
16727,TA-16728,SP-0029,9.52,1.65,60.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0
16728,TA-16729,SP-0029,63.5,1.65,85.0,2,101.6,Y,Y,N,N,EF-023,EF-017,0,0,0
16729,TA-16730,SP-0029,63.5,1.65,62.0,2,101.6,N,Y,N,N,EF-023,EF-017,0,0,0
16730,TA-16731,SP-0029,9.52,0.89,143.0,9,19.05,N,Y,N,N,EF-003,EF-003,0,0,0
