tube_assembly_id,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,forming_a,forming_x
TA-15568,SP-0029,25.4,1.65,37.0,2,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-15569,SP-0029,88.9,1.65,118.0,4,152.4,N,Y,N,Y,EF-023,EF-023,0,0,0,No,No
TA-15570,SP-0029,76.2,1.65,71.0,2,152.4,N,N,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-15571,SP-0029,76.2,1.65,124.0,3,152.4,N,N,N,N,EF-017,NONE,0,0,0,Yes,No
TA-15572,SP-0029,76.2,1.65,222.0,4,76.2,N,N,N,N,EF-017,NONE,0,0,0,Yes,No
TA-15573,SP-0029,76.2,1.65,140.0,3,152.4,N,N,N,N,EF-017,NONE,0,0,0,Yes,No
TA-15574,SP-0029,76.2,1.65,161.0,4,152.4,N,N,N,Y,EF-009,EF-009,0,0,0,Yes,Yes
TA-15575,SP-0029,76.2,1.65,90.0,3,152.4,N,Y,N,Y,EF-017,NONE,0,0,0,Yes,No
TA-15576,SP-0029,19.05,3.05,42.0,3,50.8,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-15577,SP-0039,12.7,0.89,15.0,1,38.1,N,N,N,N,EF-003,EF-017,0,0,0,No,Yes
TA-15578,SP-0029,152.4,1.65,257.0,0,0.0,N,N,N,N,EF-017,EF-017,0,0,0,Yes,Yes
TA-15579,SP-0029,10.0,3.5,27.0,3,25.0,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-15580,SP-0029,10.0,3.5,57.0,4,25.0,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-15581,SP-0035,6.35,0.89,109.0,7,12.7,N,N,N,N,EF-018,EF-003,0,0,0,Yes,No
TA-15582,SP-0029,15.88,1.65,146.0,8,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15583,SP-0029,15.88,1.65,145.0,8,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15584,SP-0035,15.88,1.65,89.0,6,31.75,N,N,N,N,EF-018,EF-003,0,0,0,Yes,No
TA-15585,SP-0029,12.7,1.65,60.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15586,SP-0029,12.7,1.65,68.0,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15587,SP-0029,12.7,0.89,105.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15588,SP-0029,12.7,0.89,110.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15589,SP-0029,101.6,1.65,137.0,2,152.4,N,Y,N,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-15590,SP-0037,6.35,0.89,103.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-15591,SP-0029,15.88,1.65,20.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15592,SP-0029,15.88,1.65,43.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15593,SP-0029,12.7,3.05,57.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15594,SP-0029,12.7,3.05,56.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15595,SP-0029,19.05,1.24,127.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15596,SP-0029,38.1,1.65,91.0,4,76.2,N,N,N,Y,EF-012,EF-017,1,0,0,No,Yes
TA-15597,SP-0029,25.4,1.65,118.0,5,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15598,SP-0028,63.5,1.65,179.0,4,101.6,N,Y,N,N,EF-009,EF-009,1,0,0,Yes,Yes
TA-15599,SP-0035,6.35,0.71,211.0,8,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15600,SP-0035,6.35,0.71,139.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15601,SP-0035,6.35,0.71,75.0,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15602,SP-0035,6.35,0.71,152.0,7,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15603,SP-0035,6.35,0.71,157.0,5,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15604,SP-0035,6.35,0.71,153.0,5,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15605,SP-0035,6.35,0.71,54.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15606,SP-0035,6.35,0.71,106.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15607,SP-0035,6.35,0.71,106.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15608,SP-0035,6.35,0.71,54.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15609,SP-0035,6.35,0.71,98.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15610,SP-0035,6.35,0.71,101.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15611,SP-0035,6.35,0.71,101.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15612,SP-0035,6.35,0.71,98.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15613,SP-0035,6.35,0.71,114.0,2,19.05,N,N,N,N,EF-008,EF-003,0,0,0,Yes,No
TA-15614,SP-0035,6.35,0.71,114.0,2,19.05,N,N,N,N,EF-008,EF-003,0,0,0,Yes,No
TA-15615,SP-0029,9.52,0.89,166.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15616,SP-0029,9.52,0.89,175.0,8,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15617,SP-0029,9.52,0.89,166.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15618,SP-0029,9.52,0.89,175.0,8,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15619,SP-0029,12.7,1.65,166.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15620,SP-0029,203.2,1.9,26.0,0,0.0,N,Y,N,Y,EF-003,NONE,0,0,0,No,No
TA-15621,SP-0029,38.1,1.65,14.0,0,0.0,N,N,N,N,EF-023,EF-009,0,0,0,No,Yes
TA-15622,SP-0046,27.2,3.2,308.0,4,70.0,N,N,N,N,EF-021,EF-021,0,0,0,No,No
TA-15623,SP-0046,27.2,3.2,308.0,4,70.0,N,N,N,N,EF-021,EF-021,0,0,0,No,No
TA-15624,SP-0029,9.52,0.89,40.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15625,SP-0029,63.5,1.65,148.0,5,101.6,Y,Y,Y,Y,EF-009,EF-009,0,0,1,Yes,Yes
TA-15626,SP-0029,19.05,1.65,45.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15627,SP-0029,44.45,1.65,18.0,1,101.6,N,Y,N,Y,EF-012,EF-017,0,0,0,No,Yes
TA-15628,SP-0029,44.45,1.65,20.0,1,101.6,N,Y,N,Y,EF-012,EF-017,0,0,0,No,Yes
TA-15629,SP-0035,15.88,1.65,50.0,2,38.1,N,N,N,N,EF-018,EF-003,0,0,0,Yes,No
TA-15630,SP-0029,25.4,3.05,220.0,4,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15631,SP-0037,6.35,0.89,19.0,2,19.05,N,N,N,N,EF-008,EF-017,0,0,0,Yes,Yes
TA-15632,SP-0029,25.4,1.65,37.0,2,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15633,SP-0039,6.35,0.71,75.0,4,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-15634,SP-0039,6.35,0.71,108.0,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-15635,SP-0039,6.35,0.71,149.0,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-15636,SP-0039,6.35,0.71,88.0,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-15637,SP-0039,6.35,0.71,127.0,9,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-15638,SP-0029,15.88,2.41,54.0,3,38.1,N,N,Y,Y,EF-003,EF-003,0,0,0,No,No
TA-15639,SP-0029,15.88,2.41,53.0,3,38.1,N,N,Y,Y,EF-003,EF-003,0,0,0,No,No
TA-15640,SP-0029,12.7,0.89,37.0,3,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15641,SP-0029,6.35,0.71,23.0,2,12.7,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15642,SP-0029,25.4,3.05,61.0,4,50.8,N,N,N,N,EF-012,EF-003,0,0,0,No,No
TA-15643,SP-0029,12.7,1.65,124.0,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15644,SP-0029,12.7,1.65,73.0,6,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15645,SP-0029,88.9,1.65,131.0,2,101.6,N,N,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-15646,SP-0029,31.75,1.65,47.0,2,50.8,N,N,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-15647,SP-0029,31.75,1.65,57.0,2,50.8,N,N,N,N,EF-009,EF-009,0,0,0,Yes,Yes
TA-15648,SP-0029,9.52,0.89,33.0,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15649,SP-0029,25.4,1.65,47.0,1,63.5,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-15650,SP-0029,88.9,1.65,223.0,4,152.4,N,N,N,Y,EF-003,EF-023,0,0,0,No,No
TA-15651,SP-0029,88.9,1.65,210.0,4,152.4,N,N,N,N,EF-023,EF-023,0,0,0,No,No
TA-15652,SP-0029,88.9,1.65,99.0,2,152.4,N,N,N,N,EF-023,EF-023,0,0,0,No,No
TA-15653,SP-0029,88.9,1.65,171.0,3,152.4,N,N,N,N,EF-023,EF-023,0,0,0,No,No
TA-15654,SP-0029,88.9,1.65,107.0,2,152.4,N,Y,N,N,EF-023,EF-023,0,0,0,No,No
TA-15655,SP-0029,76.2,3.05,146.0,4,152.4,Y,Y,N,N,EF-023,EF-023,1,0,0,No,No
TA-15656,SP-0029,31.75,3.05,198.0,6,50.8,N,N,N,N,EF-012,EF-012,0,0,0,No,No
TA-15657,SP-0029,9.52,1.65,71.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15658,SP-0029,9.52,1.65,79.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15659,SP-0029,9.52,1.65,62.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15660,SP-0029,9.52,1.65,38.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15661,SP-0029,9.52,0.89,49.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15662,SP-0029,9.52,1.65,40.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15663,SP-0029,9.52,1.65,64.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15664,SP-0029,9.52,1.65,72.0,7,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15665,SP-0029,9.52,1.65,82.0,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15666,SP-0029,9.52,0.89,69.0,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15667,SP-0035,6.35,0.89,113.0,7,12.7,N,N,N,N,EF-018,EF-003,0,0,0,Yes,No
TA-15668,SP-0029,9.52,1.65,52.0,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15669,SP-0029,19.05,1.65,58.0,3,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0,No,No
TA-15670,SP-0029,12.7,1.65,94.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15671,SP-0029,12.7,1.65,79.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15672,SP-0029,19.05,1.24,119.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15673,SP-0029,15.88,1.24,119.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15674,SP-0029,12.7,0.89,26.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15675,SP-0029,19.05,1.24,113.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15676,SP-0029,12.7,0.89,108.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15677,SP-0029,9.52,0.89,121.0,8,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15678,SP-0029,12.7,0.89,157.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15679,SP-0029,25.4,2.11,108.0,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15680,SP-0029,19.05,3.05,50.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15681,SP-0029,19.05,3.05,96.0,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15682,SP-0029,19.05,1.24,56.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15683,SP-0029,19.05,1.24,93.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15684,SP-0029,12.7,2.11,21.0,2,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-15685,SP-0029,12.7,2.11,17.0,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15686,SP-0028,6.35,0.89,137.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15687,SP-0029,25.4,1.65,31.0,2,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15688,SP-0029,25.4,1.65,40.0,2,63.5,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-15689,SP-0029,9.52,0.89,124.0,7,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15690,SP-0035,15.88,1.65,69.0,2,50.8,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-15691,SP-0029,19.05,2.11,157.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15692,SP-0029,19.05,2.11,146.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15693,SP-0029,19.05,2.11,176.0,9,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15694,SP-0029,19.05,2.11,124.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15695,SP-0029,19.05,2.11,117.0,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15696,SP-0029,22.22,2.11,246.0,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15697,SP-0029,22.22,2.11,246.0,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15698,SP-0029,22.22,2.11,161.0,4,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15699,SP-0029,22.22,2.11,222.0,6,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15700,SP-0028,76.2,1.65,129.0,2,101.6,N,Y,N,N,NONE,EF-009,0,0,0,No,Yes
TA-15701,SP-0028,76.2,1.65,110.0,2,76.2,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-15702,SP-0028,76.2,1.65,221.0,4,76.2,N,Y,N,Y,EF-009,NONE,0,0,0,Yes,No
TA-15703,SP-0029,15.88,1.65,55.0,4,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-15704,SP-0029,88.9,1.65,173.0,5,101.6,Y,Y,N,N,EF-009,NONE,2,0,0,Yes,No
TA-15705,SP-0029,88.9,1.65,207.0,4,101.6,Y,Y,N,N,EF-009,NONE,1,0,0,Yes,No
TA-15706,SP-0028,63.5,1.65,193.0,4,101.6,N,N,N,Y,NONE,EF-009,1,0,0,No,Yes
TA-15707,SP-0028,63.5,1.65,148.0,3,101.6,N,Y,N,Y,NONE,EF-009,0,0,0,No,Yes
TA-15708,SP-0029,19.05,1.65,54.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15709,SP-0029,19.05,1.65,85.0,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15710,SP-0029,101.6,1.65,88.0,2,101.6,N,N,Y,Y,EF-009,EF-009,1,0,0,Yes,Yes
TA-15711,SP-0039,6.35,0.71,42.0,3,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-15712,SP-0029,25.4,1.65,112.0,7,50.8,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-15713,SP-0029,15.88,1.24,132.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15714,SP-0029,19.05,3.05,124.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15715,SP-0029,19.05,3.05,113.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15716,SP-0029,15.88,1.65,63.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15717,SP-0029,15.88,1.65,117.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15718,SP-0029,9.52,0.89,107.0,6,19.05,N,N,N,N,EF-003,NONE,0,0,0,No,No
TA-15719,SP-0029,12.7,1.24,71.0,4,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-15720,SP-0029,9.52,0.89,65.0,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15721,SP-0029,25.4,3.05,9.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15722,SP-0029,19.05,1.24,45.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15723,SP-0029,12.7,1.24,57.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15724,SP-0035,9.52,0.89,97.0,7,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-15725,SP-0035,9.52,0.89,170.0,9,19.05,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-15726,SP-0029,9.52,0.71,173.0,6,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15727,SP-0028,76.2,1.65,187.0,4,76.2,N,Y,N,Y,EF-009,NONE,0,0,0,Yes,No
TA-15728,SP-0028,76.2,1.65,95.0,2,101.6,N,Y,N,N,NONE,EF-009,0,0,0,No,Yes
TA-15729,SP-0029,25.4,2.11,57.0,3,50.8,N,Y,N,N,EF-003,EF-003,0,0,0,No,No
TA-15730,SP-0029,15.88,2.41,52.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15731,SP-0029,19.05,2.41,153.0,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15732,SP-0029,19.05,1.24,136.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15733,SP-0029,19.05,2.41,127.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15734,SP-0029,19.05,1.24,89.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15735,SP-0029,19.05,2.41,72.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15736,SP-0029,19.05,2.41,135.0,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15737,SP-0029,19.05,1.24,188.0,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15738,SP-0029,12.7,0.89,72.0,3,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15739,SP-0029,25.4,1.65,142.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15740,,25.4,2.11,150.0,5,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0,No,No
TA-15741,SP-0029,25.4,1.65,197.0,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15742,SP-0029,12.7,0.89,100.0,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15743,SP-0029,19.05,2.41,15.0,0,0.0,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15744,SP-0029,15.88,2.41,116.0,4,38.1,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-15745,SP-0029,19.05,1.24,114.0,5,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-15746,SP-0029,19.05,1.24,125.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15747,SP-0029,15.88,1.24,128.0,6,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15748,SP-0029,25.4,1.65,123.0,5,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15749,SP-0037,6.35,0.89,36.0,2,12.7,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-15750,SP-0037,6.35,0.89,38.0,2,12.7,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-15751,SP-0037,6.35,0.89,22.0,1,12.7,N,N,N,N,EF-008,EF-008,0,0,0,Yes,Yes
TA-15752,SP-0029,19.05,1.65,119.0,2,50.8,N,N,N,N,EF-003,EF-010,0,0,0,No,Yes
TA-15753,SP-0029,12.7,1.24,159.0,8,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15754,SP-0029,12.7,1.24,119.0,7,25.4,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15755,SP-0029,12.7,1.24,180.0,8,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15756,SP-0028,63.5,1.65,450.0,2,152.4,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-15757,SP-0028,63.5,1.65,291.0,1,152.4,N,N,N,N,NONE,NONE,0,0,0,No,No
TA-15758,SP-0029,76.2,1.65,58.0,2,152.4,Y,Y,N,Y,EF-023,EF-017,0,0,0,No,Yes
TA-15759,SP-0029,101.6,1.65,38.0,0,0.0,N,N,N,N,EF-023,EF-017,0,0,0,No,Yes
TA-15760,SP-0029,63.5,1.65,51.0,2,152.4,N,Y,N,Y,EF-023,EF-017,0,0,0,No,Yes
TA-15761,SP-0029,101.6,1.65,80.0,2,101.6,N,Y,N,N,EF-023,EF-017,0,0,0,No,Yes
TA-15762,SP-0029,19.05,1.65,120.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15763,SP-0029,25.4,1.65,100.0,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15764,SP-0029,9.52,1.24,17.0,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15765,SP-0029,19.05,1.65,157.0,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15766,SP-0029,19.05,1.65,83.0,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15767,SP-0029,15.88,1.65,205.0,8,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15768,SP-0029,15.88,1.65,180.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15769,SP-0029,15.88,1.65,166.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15770,SP-0029,19.05,1.65,102.0,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15771,SP-0029,15.88,1.65,38.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15772,SP-0029,19.05,1.65,38.0,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15773,SP-0029,63.5,1.65,79.0,2,76.2,N,N,N,Y,EF-017,EF-017,1,0,0,Yes,Yes
TA-15774,SP-0029,19.05,1.65,92.0,6,50.8,N,N,N,Y,EF-003,EF-003,0,0,0,No,No
TA-15775,SP-0029,19.05,1.65,104.0,7,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0,No,No
TA-15776,SP-0029,152.4,1.65,128.0,3,152.4,Y,Y,N,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-15777,SP-0029,152.4,1.65,139.0,3,152.4,Y,Y,N,N,EF-017,EF-017,0,0,0,Yes,Yes
TA-15778,SP-0029,38.1,1.65,151.0,2,76.2,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-15779,SP-0029,38.1,1.65,90.0,1,76.2,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-15780,SP-0029,38.1,1.65,152.0,2,76.2,N,N,N,N,EF-018,EF-018,0,0,0,Yes,Yes
TA-15781,SP-0029,12.7,1.24,181.0,4,127.0,N,N,N,N,EF-008,NONE,0,0,0,Yes,No
TA-15782,,25.4,3.05,39.0,3,50.8,Y,Y,Y,Y,EF-003,EF-003,0,0,0,No,No
TA-15783,,25.4,3.05,48.0,3,50.8,N,Y,N,Y,EF-003,EF-003,0,0,0,No,No
TA-15784,SP-0033,101.6,2.11,90.0,2,101.6,N,Y,Y,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-15785,SP-0033,101.6,2.11,52.0,1,101.6,N,N,N,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-15786,SP-0033,101.6,2.11,85.0,3,101.6,Y,Y,Y,Y,EF-017,EF-017,2,0,0,Yes,Yes
TA-15787,SP-0033,101.6,2.11,90.0,2,101.6,N,Y,Y,Y,EF-017,EF-017,1,0,0,Yes,Yes
TA-15788,SP-0033,101.6,2.11,78.0,2,101.6,Y,Y,Y,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-15789,SP-0033,101.6,2.11,78.0,2,101.6,Y,Y,Y,Y,EF-017,EF-017,1,0,0,Yes,Yes
TA-15790,SP-0029,76.2,1.65,97.0,2,152.4,Y,Y,N,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-15791,SP-0033,101.6,2.11,62.0,2,101.6,N,Y,Y,Y,EF-017,EF-017,1,0,0,Yes,Yes
TA-15792,SP-0033,101.6,2.11,24.0,0,0.0,N,N,N,N,EF-017,EF-017,1,0,0,Yes,Yes
TA-15793,SP-0029,88.9,1.65,54.0,2,88.9,N,N,Y,Y,EF-017,EF-017,0,0,0,Yes,Yes
TA-15794,SP-0029,76.2,1.65,117.0,4,152.4,N,Y,N,N,EF-017,EF-017,0,0,0,Yes,Yes
TA-15795,SP-0029,25.4,1.65,158.0,5,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15796,SP-0029,22.22,2.11,152.0,5,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15797,SP-0029,22.22,2.11,142.0,5,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15798,SP-0029,22.22,2.11,151.0,5,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15799,SP-0029,22.22,2.11,146.0,5,63.5,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15800,SP-0029,12.7,0.89,110.0,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
TA-15801,SP-0029,15.88,1.24,110.0,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No
